{winlog=Winlog{eventData=EventData{logonType='interactive'}}, event=Event{type='User Login Change Event', original='NA', outcome='success', category='authentication', action='User Login Information'}, @timestamp='2023-08-15T09:00:00', user=User{name='cbrignall7'}, host=Host{name='server3'}, source=Source{ip='99.7.121.32'}}
{winlog=Winlog{eventData=EventData{logonType='interactive'}}, event=Event{type='User Login Change Event', original='NA', outcome='success', category='authentication', action='User Login Information'}, @timestamp='2023-08-16T11:00:00', user=User{name='jorrell1'}, host=Host{name='server3'}, source=Source{ip='67.175.250.51'}}
{winlog=Winlog{eventData=EventData{logonType='interactive'}}, event=Event{type='User Login Change Event', original='NA', outcome='success', category='authentication', action='User Login Information'}, @timestamp='2023-08-16T12:00:00', user=User{name='jorrell1'}, host=Host{name='server3'}, source=Source{ip='67.175.250.51'}}
{winlog=Winlog{eventData=EventData{logonType='interactive'}}, event=Event{type='User Login Change Event', original='NA', outcome='success', category='authentication', action='User Login Information'}, @timestamp='2023-08-16T13:00:00', user=User{name='jorrell1'}, host=Host{name='server3'}, source=Source{ip='67.175.250.51'}}
{winlog=Winlog{eventData=EventData{logonType='interactive'}}, event=Event{type='User Login Change Event', original='NA', outcome='success', category='authentication', action='User Login Information'}, @timestamp='2023-08-16T14:00:00', user=User{name='jorrell1'}, host=Host{name='server3'}, source=Source{ip='67.175.250.51'}}
{winlog=Winlog{eventData=EventData{logonType='interactive'}}, event=Event{type='User Login Change Event', original='NA', outcome='success', category='authentication', action='User Login Information'}, @timestamp='2023-08-16T15:00:00', user=User{name='jorrell1'}, host=Host{name='server3'}, source=Source{ip='67.175.250.51'}}
{winlog=Winlog{eventData=EventData{logonType='interactive'}}, event=Event{type='User Login Change Event', original='NA', outcome='success', category='authentication', action='User Login Information'}, @timestamp='2023-08-16T16:00:00', user=User{name='jorrell1'}, host=Host{name='server3'}, source=Source{ip='67.175.250.51'}}
{winlog=Winlog{eventData=EventData{logonType='interactive'}}, event=Event{type='User Login Change Event', original='NA', outcome='success', category='authentication', action='User Login Information'}, @timestamp='2023-08-16T17:00:00', user=User{name='jorrell1'}, host=Host{name='server3'}, source=Source{ip='67.175.250.51'}}
{winlog=Winlog{eventData=EventData{logonType='interactive'}}, event=Event{type='User Login Change Event', original='NA', outcome='success', category='authentication', action='User Login Information'}, @timestamp='2023-08-16T18:00:00', user=User{name='jorrell1'}, host=Host{name='server3'}, source=Source{ip='67.175.250.51'}}
{winlog=Winlog{eventData=EventData{logonType='interactive'}}, event=Event{type='User Login Change Event', original='NA', outcome='success', category='authentication', action='User Login Information'}, @timestamp='2023-08-17T09:00:00', user=User{name='jorrell1'}, host=Host{name='server3'}, source=Source{ip='67.175.250.51'}}
{winlog=Winlog{eventData=EventData{logonType='interactive'}}, event=Event{type='User Login Change Event', original='NA', outcome='success', category='authentication', action='User Login Information'}, @timestamp='2023-08-17T10:00:00', user=User{name='jorrell1'}, host=Host{name='server3'}, source=Source{ip='67.175.250.51'}}
{winlog=Winlog{eventData=EventData{logonType='interactive'}}, event=Event{type='User Login Change Event', original='NA', outcome='success', category='authentication', action='User Login Information'}, @timestamp='2023-08-17T11:00:00', user=User{name='jorrell1'}, host=Host{name='server3'}, source=Source{ip='67.175.250.51'}}
{winlog=Winlog{eventData=EventData{logonType='interactive'}}, event=Event{type='User Login Change Event', original='NA', outcome='success', category='authentication', action='User Login Information'}, @timestamp='2023-08-17T12:00:00', user=User{name='jorrell1'}, host=Host{name='server3'}, source=Source{ip='67.175.250.51'}}
{winlog=Winlog{eventData=EventData{logonType='interactive'}}, event=Event{type='User Login Change Event', original='NA', outcome='success', category='authentication', action='User Login Information'}, @timestamp='2023-08-17T13:00:00', user=User{name='jorrell1'}, host=Host{name='server3'}, source=Source{ip='67.175.250.51'}}
{winlog=Winlog{eventData=EventData{logonType='interactive'}}, event=Event{type='User Login Change Event', original='NA', outcome='success', category='authentication', action='User Login Information'}, @timestamp='2023-08-17T14:00:00', user=User{name='jorrell1'}, host=Host{name='server3'}, source=Source{ip='67.175.250.51'}}
{winlog=Winlog{eventData=EventData{logonType='interactive'}}, event=Event{type='User Login Change Event', original='NA', outcome='success', category='authentication', action='User Login Information'}, @timestamp='2023-08-17T15:00:00', user=User{name='jorrell1'}, host=Host{name='server3'}, source=Source{ip='67.175.250.51'}}
{winlog=Winlog{eventData=EventData{logonType='interactive'}}, event=Event{type='User Login Change Event', original='NA', outcome='success', category='authentication', action='User Login Information'}, @timestamp='2023-08-17T16:00:00', user=User{name='jorrell1'}, host=Host{name='server3'}, source=Source{ip='67.175.250.51'}}
{winlog=Winlog{eventData=EventData{logonType='interactive'}}, event=Event{type='User Login Change Event', original='NA', outcome='success', category='authentication', action='User Login Information'}, @timestamp='2023-08-17T17:00:00', user=User{name='jorrell1'}, host=Host{name='server3'}, source=Source{ip='67.175.250.51'}}
{winlog=Winlog{eventData=EventData{logonType='interactive'}}, event=Event{type='User Login Change Event', original='NA', outcome='success', category='authentication', action='User Login Information'}, @timestamp='2023-08-17T18:00:00', user=User{name='jorrell1'}, host=Host{name='server3'}, source=Source{ip='67.175.250.51'}}
{winlog=Winlog{eventData=EventData{logonType='interactive'}}, event=Event{type='User Login Change Event', original='NA', outcome='success', category='authentication', action='User Login Information'}, @timestamp='2023-08-18T09:00:00', user=User{name='jorrell1'}, host=Host{name='server3'}, source=Source{ip='67.175.250.51'}}
{winlog=Winlog{eventData=EventData{logonType='interactive'}}, event=Event{type='User Login Change Event', original='NA', outcome='success', category='authentication', action='User Login Information'}, @timestamp='2023-08-18T10:00:00', user=User{name='jorrell1'}, host=Host{name='server3'}, source=Source{ip='67.175.250.51'}}
{winlog=Winlog{eventData=EventData{logonType='interactive'}}, event=Event{type='User Login Change Event', original='NA', outcome='success', category='authentication', action='User Login Information'}, @timestamp='2023-08-18T11:00:00', user=User{name='jorrell1'}, host=Host{name='server3'}, source=Source{ip='67.175.250.51'}}
{winlog=Winlog{eventData=EventData{logonType='interactive'}}, event=Event{type='User Login Change Event', original='NA', outcome='success', category='authentication', action='User Login Information'}, @timestamp='2023-08-18T12:00:00', user=User{name='jorrell1'}, host=Host{name='server3'}, source=Source{ip='67.175.250.51'}}
{winlog=Winlog{eventData=EventData{logonType='interactive'}}, event=Event{type='User Login Change Event', original='NA', outcome='success', category='authentication', action='User Login Information'}, @timestamp='2023-08-18T13:00:00', user=User{name='jorrell1'}, host=Host{name='server3'}, source=Source{ip='67.175.250.51'}}
{winlog=Winlog{eventData=EventData{logonType='interactive'}}, event=Event{type='User Login Change Event', original='NA', outcome='success', category='authentication', action='User Login Information'}, @timestamp='2023-08-18T14:00:00', user=User{name='jorrell1'}, host=Host{name='server3'}, source=Source{ip='67.175.250.51'}}
{winlog=Winlog{eventData=EventData{logonType='interactive'}}, event=Event{type='User Login Change Event', original='NA', outcome='success', category='authentication', action='User Login Information'}, @timestamp='2023-08-18T15:00:00', user=User{name='jorrell1'}, host=Host{name='server3'}, source=Source{ip='67.175.250.51'}}
{winlog=Winlog{eventData=EventData{logonType='interactive'}}, event=Event{type='User Login Change Event', original='NA', outcome='success', category='authentication', action='User Login Information'}, @timestamp='2023-08-18T16:00:00', user=User{name='jorrell1'}, host=Host{name='server3'}, source=Source{ip='67.175.250.51'}}
{winlog=Winlog{eventData=EventData{logonType='interactive'}}, event=Event{type='User Login Change Event', original='NA', outcome='success', category='authentication', action='User Login Information'}, @timestamp='2023-08-18T17:00:00', user=User{name='jorrell1'}, host=Host{name='server3'}, source=Source{ip='67.175.250.51'}}
{winlog=Winlog{eventData=EventData{logonType='interactive'}}, event=Event{type='User Login Change Event', original='NA', outcome='success', category='authentication', action='User Login Information'}, @timestamp='2023-08-18T18:00:00', user=User{name='jorrell1'}, host=Host{name='server3'}, source=Source{ip='67.175.250.51'}}
{winlog=Winlog{eventData=EventData{logonType='interactive'}}, event=Event{type='User Login Change Event', original='NA', outcome='success', category='authentication', action='User Login Information'}, @timestamp='2023-08-19T09:00:00', user=User{name='jorrell1'}, host=Host{name='server3'}, source=Source{ip='67.175.250.51'}}
{winlog=Winlog{eventData=EventData{logonType='interactive'}}, event=Event{type='User Login Change Event', original='NA', outcome='success', category='authentication', action='User Login Information'}, @timestamp='2023-08-19T10:00:00', user=User{name='jorrell1'}, host=Host{name='server3'}, source=Source{ip='67.175.250.51'}}
{winlog=Winlog{eventData=EventData{logonType='interactive'}}, event=Event{type='User Login Change Event', original='NA', outcome='success', category='authentication', action='User Login Information'}, @timestamp='2023-08-19T11:00:00', user=User{name='jorrell1'}, host=Host{name='server3'}, source=Source{ip='67.175.250.51'}}
{winlog=Winlog{eventData=EventData{logonType='interactive'}}, event=Event{type='User Login Change Event', original='NA', outcome='success', category='authentication', action='User Login Information'}, @timestamp='2023-08-19T12:00:00', user=User{name='jorrell1'}, host=Host{name='server3'}, source=Source{ip='67.175.250.51'}}
{winlog=Winlog{eventData=EventData{logonType='interactive'}}, event=Event{type='User Login Change Event', original='NA', outcome='success', category='authentication', action='User Login Information'}, @timestamp='2023-08-19T13:00:00', user=User{name='jorrell1'}, host=Host{name='server3'}, source=Source{ip='67.175.250.51'}}
{winlog=Winlog{eventData=EventData{logonType='interactive'}}, event=Event{type='User Login Change Event', original='NA', outcome='success', category='authentication', action='User Login Information'}, @timestamp='2023-08-19T14:00:00', user=User{name='jorrell1'}, host=Host{name='server3'}, source=Source{ip='67.175.250.51'}}
{winlog=Winlog{eventData=EventData{logonType='interactive'}}, event=Event{type='User Login Change Event', original='NA', outcome='success', category='authentication', action='User Login Information'}, @timestamp='2023-08-19T15:00:00', user=User{name='jorrell1'}, host=Host{name='server3'}, source=Source{ip='67.175.250.51'}}
{winlog=Winlog{eventData=EventData{logonType='interactive'}}, event=Event{type='User Login Change Event', original='NA', outcome='success', category='authentication', action='User Login Information'}, @timestamp='2023-08-19T16:00:00', user=User{name='jorrell1'}, host=Host{name='server3'}, source=Source{ip='67.175.250.51'}}
{winlog=Winlog{eventData=EventData{logonType='interactive'}}, event=Event{type='User Login Change Event', original='NA', outcome='success', category='authentication', action='User Login Information'}, @timestamp='2023-08-19T17:00:00', user=User{name='jorrell1'}, host=Host{name='server3'}, source=Source{ip='67.175.250.51'}}
